,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,SYMC,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX
266,50.9364,165.8643,215.93,87.7475,111.7089,124.84,243.62,107.48,52.9494,9.55,163.3901,1392.05,197.9658,65.48,231.0261,220.02,266.48,2067.57,77.42,36.31,86.83,56.64,99.01,306.37,32.9151,180.7094,40.1481,55.0262,167.9108,45.58,79.1828,91.2654,94.88,119.51,39.4625,105.8865,52.7228,156.11,70.97,35.4459,35.9952,71.9893,1013.41,1018.68,81.9699,66.84,188.71,229.94,81.89,48.5503,168.9968,403.47,116.1627,38.98,57.565,104.5594,31.05,30.08,194.2115,88.67,130.7932,87.5053,40.4496,342.87,55.73,88.2208,51.55,57.0913,40.39,283.67,59.4449,269.0972,224.6308,115.7356,237.77,58.9964,64.5157,104.6404,74.56,52.5365,332.2,75.6179,56.6975,6.1157,81.64,95.9599,25.3271,59.59,267.53,95.86,99.386,69.19,204.38,103.5,117.15,158.36,61.6767,125.01,88.6348,146.4154,176.327,44.1048,68.4851
267,51.5005,169.036,225.05,89.4334,114.3342,127.5,248.93,111.51,54.4992,9.77,168.5379,1410.57,196.8044,66.27,231.231,224.3,272.4,2071.01,79.14,36.68,90.47,57.71,100.55,311.69,33.7412,183.5891,40.2948,54.7695,167.5449,45.72,79.8456,92.08,97.56,120.11,39.6418,108.1533,53.2958,155.1,71.13,35.5256,35.9952,73.5999,1025.14,1029.71,82.865,68.51,190.83,237.77,83.98,48.7845,171.5545,401.92,114.3881,39.44,58.6544,106.1924,31.58,30.67,197.8412,88.24,134.0606,88.6356,41.3238,355.48,56.77,90.7973,53.39,57.3821,40.8,288.94,60.896,274.7923,225.518,114.7612,242.03,59.7602,66.1062,106.5651,74.78,52.7379,337.35,78.0294,57.5088,6.2447,82.74,97.9257,25.7413,59.75,286.94,96.96,101.3605,69.99,206.32,104.52,117.84,162.12,63.9614,126.04,89.8981,147.1365,175.6229,44.1145,69.9
268,51.5994,170.2082,223.54,89.1394,115.108,128.02,255.35,109.31,53.2535,10.02,167.0615,1451.75,197.2213,66.53,230.5675,225.57,264.98,2091.09,78.7,36.98,88.84,58.12,100.35,317.02,34.0264,184.3115,40.9012,54.8978,169.7596,45.87,80.0434,92.0999,99.0,121.23,39.8809,108.9947,53.9853,159.34,71.24,35.8542,36.2143,73.0337,1027.81,1032.64,83.0888,67.82,190.88,236.37,83.07,49.1651,170.3451,406.12,112.8216,40.19,58.5875,105.6675,32.23,31.25,191.3175,91.27,132.7082,88.0851,41.4515,351.96,57.41,90.8465,49.84,56.0833,40.45,293.97,61.8698,275.8936,220.6735,114.115,243.87,60.0793,67.0979,106.9423,76.95,52.7859,328.59,79.1607,57.8119,6.2646,82.96,97.1099,25.7906,59.81,305.72,98.63,99.4443,70.69,206.92,105.45,119.22,157.66,63.1217,126.0,87.974,146.692,177.2463,44.5829,69.4676
269,49.7686,165.8545,218.61,86.5614,111.3759,125.75,245.23,109.24,51.3407,9.61,163.3124,1405.23,193.201,64.56,223.3083,219.82,257.65,2033.41,76.01,35.9,86.95,56.42,98.56,310.67,33.5543,182.0453,39.8351,53.6636,164.8557,44.8,78.2135,91.176,98.72,118.36,38.9444,106.4606,52.1013,157.2,69.84,35.1969,35.547,71.6574,1007.04,1009.95,82.1451,66.78,185.56,228.17,64.02,47.6134,166.2309,396.55,108.9849,39.23,57.8517,101.1574,31.36,30.35,187.0305,89.61,129.2434,84.7925,40.7443,342.54,55.93,88.7322,48.46,55.0655,39.52,288.85,62.0763,270.6053,213.5663,113.0711,237.19,58.7064,65.0557,105.714,73.86,50.9445,319.61,76.8584,57.0298,6.2149,81.39,93.9253,25.6427,59.65,299.3,94.63,96.7404,68.63,208.26,104.13,117.69,154.25,61.9696,122.58,85.2919,144.3706,174.5569,44.3682,65.1443
270,49.3035,167.4994,219.17,86.2478,112.1008,127.57,249.06,110.63,52.0077,9.53,164.7499,1406.08,197.0724,65.77,229.0357,224.33,257.52,2048.74,78.65,36.25,86.94,56.57,100.16,316.51,33.3872,182.4906,40.2655,53.7327,165.7752,44.78,78.0552,91.6528,98.74,118.86,38.7352,106.1636,52.1013,157.93,70.13,35.1869,35.557,72.0381,1015.45,1020.09,82.1645,66.87,187.13,230.18,65.36,48.3551,168.3177,405.65,108.2711,40.07,57.9568,100.8852,31.29,30.29,189.4536,89.64,129.0361,84.7237,40.9407,342.67,56.23,89.2632,47.96,55.114,39.85,289.93,62.5386,278.3145,214.7226,113.6776,232.28,58.9191,64.3389,105.7914,75.19,51.2418,319.7,76.3523,57.3817,6.2149,81.75,94.3774,25.623,59.74,289.66,96.51,97.0808,68.52,212.15,104.77,118.3,156.76,61.3642,123.29,86.0596,144.2224,176.4053,44.4072,65.5668
271,46.968,170.6514,224.53,88.2474,113.5407,131.73,258.27,113.46,53.7537,9.98,168.1591,1436.22,204.0409,66.52,233.924,231.5,265.09,2077.59,79.83,37.01,89.44,56.74,102.51,308.24,33.2987,181.6396,41.576,54.5621,168.4051,46.02,79.529,92.7853,99.07,120.71,39.4425,107.3911,52.849,165.04,71.13,35.655,36.1247,73.2289,1031.64,1036.5,83.7601,69.34,193.26,238.92,68.12,50.0336,170.2255,418.7,110.472,40.7,58.5301,105.5314,32.01,31.21,196.3697,91.01,128.1675,87.2104,40.9996,347.83,56.32,91.3382,50.48,56.1996,41.52,298.07,64.978,280.279,227.1827,115.9344,236.69,59.9149,66.5088,105.8107,76.79,52.5269,328.04,77.5233,58.0758,6.2249,82.63,96.3334,26.0865,63.13,304.7,97.64,99.5611,67.59,221.06,106.47,120.53,161.17,62.2527,126.5,88.1587,145.23,179.2414,43.9389,66.8736
272,44.9293,169.8536,223.63,89.0021,113.2175,130.94,257.02,110.79,53.9009,9.82,167.4598,1427.05,204.0409,65.85,234.4801,229.65,265.99,2080.65,79.48,36.7,88.71,56.88,101.76,303.33,33.0036,182.7281,41.4978,54.3153,168.2172,45.66,79.0641,93.0138,98.25,118.78,39.6816,106.4111,49.5763,166.32,70.85,35.5057,36.0351,72.5554,1019.97,1025.06,84.9666,69.07,192.41,237.67,66.29,49.8677,170.5037,412.12,112.1177,40.46,58.8073,103.6554,31.38,30.41,197.0466,91.08,130.3293,86.9843,41.088,328.7,56.22,90.3351,50.48,55.9573,40.39,303.67,65.0567,279.5349,225.518,115.2086,232.79,59.6249,65.8117,105.1143,76.5,52.7571,322.78,76.7095,58.0856,6.205,83.16,96.6872,26.4613,62.92,300.93,96.62,99.5416,64.87,213.3,106.05,120.39,158.89,62.5945,126.63,87.0994,145.2399,175.8674,43.7535,66.8245
273,46.0872,171.5281,226.96,91.1782,112.904,132.17,263.76,111.29,55.3526,10.08,166.1097,1448.5,204.7258,67.22,233.6117,231.34,267.44,2085.81,83.89,37.47,89.74,57.17,102.68,306.34,32.5808,186.8547,42.3878,55.4014,170.2243,45.38,80.6666,93.9278,98.1,121.09,40.379,106.1141,49.2461,163.87,70.98,35.924,36.3438,73.4925,1032.51,1037.29,84.4801,69.72,194.21,242.09,69.83,51.4487,172.5308,415.05,113.1984,40.6,58.2339,106.066,31.05,30.16,202.1086,92.02,131.2966,87.5347,41.2845,327.4,56.53,92.0266,52.59,56.8005,41.26,309.25,66.4633,273.6513,233.8513,113.5085,229.85,59.6055,66.9408,104.7565,77.46,52.9393,325.08,77.553,58.0954,6.1852,84.48,98.2009,27.2207,63.02,294.08,97.84,101.3897,66.1,217.81,106.34,121.71,161.98,62.5261,128.23,87.9449,146.0894,182.5273,42.9533,68.318
274,45.3944,172.1092,224.06,90.9429,112.9138,129.17,261.72,111.38,54.9995,9.93,166.5565,1430.79,204.1401,65.88,240.9392,228.17,265.39,2085.86,83.59,37.3,89.4,56.91,102.55,305.91,32.4726,186.9438,42.0553,54.888,168.237,43.91,79.9445,94.2755,97.13,120.53,39.7514,106.1141,48.6343,164.52,70.9,36.2626,36.6426,73.4242,1029.27,1036.04,85.3849,68.98,191.78,241.44,70.12,50.6094,170.9012,414.63,111.8005,39.8,58.2148,104.5789,30.8,29.8,199.8719,91.71,129.3718,85.8344,41.3434,329.67,56.68,91.5349,52.23,55.9573,40.62,311.65,66.3649,270.8534,230.7612,112.7828,224.87,59.4508,66.6364,105.6753,77.27,53.4476,321.56,75.5882,57.9096,6.1454,83.82,96.7855,27.1418,61.95,300.34,97.19,99.3665,66.54,220.88,105.42,122.0,161.39,62.3113,124.71,87.391,148.2527,179.7597,43.4022,67.2961
275,45.9189,173.1829,226.52,91.2958,114.5203,129.72,265.5,109.48,55.7842,10.09,166.4594,1441.5,205.1824,66.56,243.3102,229.9,263.11,2096.59,82.69,37.54,90.54,57.94,102.94,312.84,32.9741,192.5548,42.3487,55.6976,170.9559,42.64,80.8842,95.3384,97.55,122.19,40.0403,108.0543,49.2073,164.83,71.59,36.3622,36.8916,72.9068,1037.98,1046.1,85.6574,69.94,195.62,245.19,70.37,51.1364,174.1902,418.38,118.7205,39.93,58.4728,105.8036,30.84,29.74,199.6855,93.76,131.7507,84.7532,41.481,322.78,56.98,92.6068,51.65,56.3159,40.72,307.78,67.1518,270.5458,230.7513,112.1763,226.77,60.1759,68.2564,106.3136,77.8,52.5269,318.2,76.9973,58.0954,6.1256,84.48,96.0582,27.3686,62.75,291.21,98.47,100.6699,67.31,227.93,106.91,123.79,158.7,64.6546,126.83,87.9643,150.2679,184.5419,44.1828,66.9916
276,45.2757,175.5666,231.16,93.2856,115.4802,132.58,272.65,113.28,56.7553,10.52,169.8589,1503.83,211.1384,68.28,245.6226,235.67,264.75,2162.31,84.45,38.1,91.1,59.04,104.67,310.48,32.7184,193.96,43.6103,55.8556,171.9842,42.82,81.2997,96.8782,98.87,124.31,40.4587,109.3312,49.0713,168.66,72.29,36.9398,37.3896,73.6682,1074.16,1079.36,83.7309,71.02,199.62,248.48,70.52,52.2489,179.8542,435.45,118.1455,40.27,58.9506,107.5241,31.56,30.41,208.2988,94.6,135.0477,87.5446,41.1666,337.54,57.68,94.4753,52.26,57.1786,40.98,336.06,68.4109,276.0027,236.7819,112.5044,224.01,59.1028,68.4724,105.2981,80.03,53.0832,322.63,78.1683,58.4864,6.205,86.2,97.7488,27.5363,63.02,287.69,102.21,102.5082,67.34,233.59,107.38,125.76,164.99,64.4105,132.57,88.7903,151.0779,186.449,44.5048,68.6717
277,47.2648,175.1726,231.1,92.6975,116.1855,133.87,277.05,112.96,53.6851,10.36,170.0823,1527.84,204.8052,68.69,243.5248,237.75,268.03,2180.6,84.42,38.17,91.01,59.29,104.09,317.46,32.7184,194.4647,43.6495,60.2395,172.4093,43.34,81.8041,97.5736,100.52,124.93,41.5945,109.1629,49.217,166.36,72.12,36.6709,37.1605,73.8732,1072.08,1075.39,83.1764,70.93,200.84,250.0,70.07,52.3172,180.0429,471.03,120.2968,40.18,58.0906,105.2107,32.08,30.85,199.9014,95.0,136.5284,86.4929,41.2452,345.1,57.47,94.8391,54.01,56.7715,40.74,334.52,68.0863,275.0503,235.6157,112.3354,226.73,59.0061,69.5917,103.4701,80.34,52.9681,321.39,78.2874,58.1638,6.3142,85.69,97.2672,27.5264,62.9,293.35,102.5,102.4693,70.58,233.04,107.99,126.64,163.36,64.6936,132.6,89.111,150.8013,188.6592,44.2218,66.8245
278,46.394,170.2082,227.62,88.0709,115.3431,132.33,252.78,111.74,50.2127,10.11,167.9648,1556.91,193.6676,67.68,236.9584,237.11,266.02,2158.95,83.62,37.38,89.62,58.92,103.1,315.55,32.9249,193.0397,43.581,60.4172,172.1918,43.1,81.4777,96.5802,98.9,123.11,41.9531,110.2419,49.1199,168.1,71.75,36.5315,37.051,72.6628,1087.7,1089.45,81.717,69.75,197.82,245.84,69.05,50.9607,178.2742,462.71,120.2274,38.9,57.0776,99.4272,32.22,30.87,186.7754,95.29,135.8473,83.6819,40.2826,330.0,57.31,94.5146,51.42,54.4258,40.81,332.7,67.8797,272.9865,228.3091,106.5491,222.95,58.9094,68.3742,102.1064,79.68,50.417,315.83,78.1485,57.8901,6.2944,84.14,92.2741,27.4673,63.25,300.08,100.77,98.5203,70.23,234.16,107.57,125.19,159.55,63.7368,131.97,86.9828,150.831,187.4269,44.2902,63.7687
279,46.295,163.2343,225.24,87.9827,114.4517,130.09,247.07,107.78,50.1146,9.99,166.6342,1527.49,191.6028,66.3,231.3579,232.5,263.02,2131.37,82.3,37.02,88.95,58.23,102.23,310.94,32.6594,191.5454,43.1213,59.2818,171.1636,42.65,80.8842,95.9345,97.56,120.89,42.0428,108.6581,49.0325,166.28,71.34,36.0335,36.5331,71.9404,1072.96,1077.32,80.5689,69.07,196.75,244.6,68.43,50.2874,177.0023,456.27,118.5619,37.44,55.6347,98.6399,31.78,30.45,188.2665,96.31,135.7091,84.2126,39.3986,324.49,56.5,93.423,50.62,52.7295,40.72,327.77,67.5354,264.2157,227.9801,104.5408,221.48,58.339,67.9226,99.1177,78.73,49.3333,314.25,76.7294,56.6975,6.2646,83.01,89.6202,27.3292,63.09,290.24,98.38,97.2267,71.75,235.05,107.38,124.79,158.15,62.4089,130.53,87.0314,149.5665,188.268,44.0072,63.0318
280,46.196,162.7615,225.3,86.2576,114.7064,129.18,247.2,107.83,49.2219,10.04,169.6452,1517.86,189.9153,66.23,227.777,231.42,259.3,2133.69,82.08,36.74,89.485,58.56,102.8,309.97,33.3085,191.3376,43.2778,59.578,171.1636,42.94,80.6864,96.3914,97.51,119.6,41.445,109.2718,48.916,165.84,71.09,35.8841,36.3438,72.243,1067.45,1073.81,83.7893,73.79,197.63,245.85,68.14,49.8677,179.1586,447.84,119.2856,37.0,55.1187,98.1733,32.89,31.8,188.2175,96.64,135.8571,82.9545,39.6343,330.46,56.87,93.7672,49.02,52.1479,40.78,318.69,67.2305,258.7389,223.1655,102.5723,222.58,57.8652,68.1484,99.2145,78.21,48.4606,316.01,77.5431,56.8539,6.2844,82.6,87.1237,27.3785,62.29,283.37,98.12,95.4078,70.33,238.65,107.65,123.88,158.69,63.0729,129.83,84.5437,149.2208,188.9819,44.2121,62.5995
281,45.2163,160.496,217.89,85.9145,113.9423,123.68,239.66,106.51,47.7898,10.09,167.0033,1460.09,192.6253,65.34,222.84,231.41,262.15,2067.29,81.13,40.09,89.14,57.94,102.91,301.28,32.7971,190.5063,42.779,58.4425,169.5619,41.7,79.9247,95.9643,96.52,118.59,41.0266,109.6579,48.0453,159.69,70.9,35.3762,35.8757,70.9838,1019.98,1022.64,83.9255,73.83,193.85,238.5,62.35,50.2093,177.4395,436.47,117.392,35.87,54.0197,96.7736,33.25,32.05,182.2921,96.9,135.1365,81.0281,39.0646,328.77,55.73,91.5742,47.11,52.1286,40.25,307.02,66.7387,252.1112,220.4941,101.1207,224.63,57.9619,63.74,98.1119,75.28,47.8947,312.0,77.1263,56.5117,6.2249,84.04,86.2686,27.3095,62.58,283.46,96.38,95.7288,68.95,233.94,106.98,118.0,155.67,63.4634,125.56,83.9898,147.8082,185.8133,44.5731,62.9139
282,44.7809,161.1954,217.32,86.0321,114.3146,123.97,245.63,106.04,48.2018,9.71,169.8103,1460.17,190.2528,64.82,223.4352,231.41,269.45,2077.61,81.53,39.56,89.2,58.34,96.33,300.35,33.692,191.9511,42.7497,59.2324,169.2554,41.29,80.0335,95.9444,96.91,116.68,40.8174,107.3416,48.4953,159.69,70.16,35.9837,36.4335,71.5012,1021.18,1022.99,84.6163,74.49,194.61,231.19,62.99,50.141,175.2535,437.96,116.7674,35.88,54.3255,95.8891,32.51,31.39,183.126,97.85,135.4722,81.5589,38.9762,336.13,54.41,90.7777,47.6,52.7295,38.94,305.76,66.1485,247.1206,215.9686,100.6037,227.67,58.0102,63.7204,97.8314,74.0,47.7125,316.17,77.692,56.414,6.205,83.74,86.3079,28.0886,63.93,280.69,96.22,100.1836,68.51,236.2,106.62,118.61,155.15,64.391,122.58,83.4942,147.5316,178.86,44.6609,62.5307
283,41.9307,161.7568,221.91,86.9437,116.2639,126.98,259.89,121.42,49.526,11.04,170.3348,1517.96,194.2433,66.34,224.8207,238.69,273.86,2111.8,82.51,39.89,92.08,58.99,97.48,298.15,32.7774,193.2277,43.2387,58.4919,170.9362,40.5,80.8446,100.5042,96.93,119.6,38.5359,105.2727,48.779,174.16,71.32,35.6949,36.1048,72.1357,1040.04,1043.31,83.4877,76.25,199.06,242.63,62.61,51.7707,184.0077,446.19,116.242,36.5,54.7842,98.0081,32.49,31.29,186.7852,98.42,135.9855,83.446,39.0646,344.45,55.1,92.6953,50.14,53.5631,39.5,313.98,66.3551,248.5791,224.5013,101.8962,257.4,58.7354,63.092,99.8722,76.03,48.403,323.97,79.8057,58.0465,6.2646,85.41,86.8878,28.2464,64.1,285.48,99.19,99.9112,66.62,243.61,106.64,120.9,158.81,65.1623,125.93,85.428,148.1243,180.1998,45.3537,63.5919
284,42.95,159.8853,221.9,85.9439,117.4296,126.64,257.9,121.37,48.4568,11.11,172.3648,1572.62,191.75,65.79,227.1233,251.93,276.8,2141.72,84.31,39.96,91.18,59.43,95.73,263.325,31.2826,194.534,43.7277,59.5187,171.3514,40.63,80.7358,102.5904,97.36,117.47,38.0876,113.9044,49.9139,173.59,71.47,35.8443,36.2741,72.0966,1030.05,1031.45,84.9958,76.8,197.19,244.45,62.96,51.4584,185.4088,447.03,117.5011,36.76,55.0996,99.3203,30.51,29.21,183.7048,99.17,135.6498,83.2101,39.2217,341.17,56.19,94.2294,47.52,52.8168,39.34,311.76,66.2961,251.9425,225.6077,104.7893,263.29,59.5378,63.2393,98.373,74.13,49.0168,313.05,81.0561,57.0494,6.2547,85.19,85.5904,27.418,64.52,294.075,98.63,99.707,67.86,248.81,107.12,118.3,156.05,65.5235,124.24,78.5965,148.9146,181.031,45.9587,63.6312
285,42.4849,162.7812,221.6,85.6204,115.6664,125.9,249.85,117.63,48.7217,10.88,169.4703,1566.13,188.45,66.35,223.845,250.9,273.6,2178.0,83.51,40.06,87.1,58.25,96.51,271.29,30.8696,195.1079,43.3169,58.64,168.3754,40.9,80.9337,102.2327,95.89,117.98,37.7389,113.9737,48.9062,172.0,70.86,35.924,36.4135,70.5055,1017.33,1018.58,86.3286,76.0,194.49,240.93,61.94,50.3752,183.6202,440.78,116.4204,36.51,53.8764,98.8926,30.14,29.1,181.5466,99.8,134.9194,82.2272,38.7994,339.61,55.0,91.9676,45.98,52.8264,38.76,312.46,65.4895,255.058,224.1823,104.2922,256.07,58.5613,62.5127,97.6283,74.61,48.9209,303.68,80.2324,56.2771,6.2844,85.51,85.2758,27.4081,60.51,293.9,99.71,98.6565,67.54,250.91,106.45,117.42,153.16,64.8791,124.84,76.5655,146.7019,182.0872,45.705,63.1202
286,42.9105,166.5637,224.08,87.1005,116.3717,127.06,251.34,118.62,49.938,11.13,164.4196,1582.26,191.44,67.8,224.7816,252.13,274.61,2179.39,86.16,40.34,87.93,58.81,98.48,279.4,31.5285,194.5043,43.8451,59.0942,170.3924,41.46,80.9337,104.0209,95.93,119.83,37.6891,112.3503,48.2898,173.86,71.63,35.9738,36.4235,70.8277,1037.31,1040.75,85.6426,76.87,195.06,242.99,60.85,52.044,186.0547,447.55,114.9234,37.47,53.2266,99.4661,29.88,28.94,186.7754,99.7,135.8275,83.5639,38.2984,339.46,55.2,93.423,46.79,53.5922,38.78,313.3,66.7387,258.9076,226.4151,103.3875,258.76,59.1898,62.4244,95.8777,74.81,48.7387,301.22,78.7737,56.8246,6.2745,86.07,89.345,27.2897,59.43,299.92,104.3,100.5726,68.38,250.62,106.69,117.94,152.48,63.8735,125.62,77.5373,146.7414,187.6225,45.5196,63.4052
287,41.8021,173.9216,221.1,86.5516,119.565,125.26,249.47,114.24,49.5653,10.97,164.5653,1569.68,190.34,68.39,223.1815,249.8,274.13,2149.82,82.37,39.97,86.9,57.94,96.94,274.78,30.7811,191.9808,42.8964,58.6301,168.9291,41.34,80.4984,103.7229,96.21,118.94,37.0415,113.2709,48.0942,176.07,69.03,35.9837,36.5829,65.2833,1024.38,1026.05,84.8978,76.59,193.17,240.5,61.05,51.0485,184.7529,449.01,115.3993,37.08,51.7932,99.3106,29.35,28.32,185.9219,99.74,132.4318,83.328,37.2179,333.25,52.72,91.9578,45.89,53.1366,36.77,313.36,66.2961,252.776,225.5878,102.1249,259.5,58.803,61.04,94.04,71.73,48.2016,296.14,79.1011,55.4267,6.2745,86.01,89.7972,27.5363,56.97,301.15,104.88,100.1447,67.92,248.42,100.0,118.05,149.47,62.1453,126.37,74.6025,144.8052,186.8206,45.4123,63.9849
288,41.6734,174.2368,226.05,86.1693,120.5838,127.6,255.14,113.86,49.7418,10.93,161.6126,1572.08,192.75,66.82,219.7763,252.46,266.44,2152.21,82.3,40.25,85.4,55.09,97.61,271.36,30.4959,191.0011,43.4636,58.3438,171.0548,41.38,80.4786,104.1202,95.56,120.17,37.4998,110.1528,48.417,174.02,68.99,36.1829,36.7323,63.6336,1023.72,1026.3,84.3882,75.02,195.78,239.93,62.39,51.0193,185.2001,448.24,115.8265,37.2,52.5099,100.1076,30.47,29.29,185.8336,99.86,132.9056,84.6353,36.9036,330.59,52.31,92.5085,46.62,53.6213,36.05,311.69,66.0895,247.2595,232.2465,91.8249,258.94,59.6249,61.5015,94.3979,73.45,48.2496,292.41,79.7561,54.8695,6.4532,86.49,90.6719,27.3489,55.92,284.45,105.1,100.7672,67.52,246.87,100.61,120.0,149.64,60.7589,128.7,74.8066,145.6646,187.3976,45.3537,64.6727
289,42.4156,181.0727,228.51,88.4826,122.7976,129.46,258.97,116.81,51.5565,11.28,163.157,1580.95,195.51,69.84,224.9182,251.73,270.34,2175.71,85.38,40.8,86.89,57.24,98.66,276.07,31.4301,193.1584,44.3047,59.2126,173.2497,41.18,81.2799,104.5375,93.61,123.64,37.8584,109.0046,49.5519,176.61,69.72,37.0095,37.5091,63.8581,1048.21,1051.0,85.133,75.55,212.2,244.82,62.13,51.8045,188.2507,460.42,116.6511,37.67,55.434,103.6749,31.75,30.51,191.7589,95.49,134.1001,86.0113,38.21,329.97,52.76,93.5804,47.58,54.2804,35.98,320.09,66.8961,249.601,238.2971,99.699,259.51,60.3403,62.6404,95.7422,73.99,50.3403,291.25,80.0935,56.3847,6.622,87.72,94.5544,27.4574,57.26,294.09,108.76,102.4405,68.32,253.74,102.36,122.31,149.39,62.3015,130.05,75.0981,147.097,188.1702,45.2659,65.783
290,42.0982,182.3828,230.99,88.7081,123.0033,131.57,265.03,118.41,51.5859,11.59,163.2347,1600.14,194.88,70.37,230.2358,253.9,269.7,2194.96,86.97,41.07,84.57,58.06,99.47,278.1,31.853,191.0506,44.7253,59.736,173.7638,42.03,77.0166,105.8786,92.8,123.92,37.6592,109.8262,50.2856,177.97,70.41,37.3282,37.8876,63.331,1054.79,1059.46,86.2698,76.27,207.53,256.89,62.87,52.3443,188.36,465.4,117.3266,38.72,56.2176,103.7235,32.91,31.62,189.8067,97.17,134.8799,87.2202,38.0037,339.31,53.31,94.6228,48.48,54.6778,36.11,326.26,67.7125,253.5598,247.8864,97.8896,263.17,60.4853,63.3277,95.0072,74.67,50.839,288.54,78.8332,56.1598,6.6617,89.0,93.7091,28.0492,56.54,302.77,110.2,102.2643,67.52,253.07,103.69,122.42,149.5,60.8272,133.13,76.3031,149.4776,187.6812,45.0122,66.0581
291,42.6537,183.2594,234.56,89.6098,123.1992,132.76,265.46,114.95,52.4295,11.61,163.6523,1592.39,193.87,69.61,233.0458,263.09,269.73,2161.6,86.81,40.9,83.13,58.76,99.93,271.01,30.0829,192.4558,44.7057,59.8051,174.6438,42.67,74.7316,106.5839,93.68,123.89,37.9581,109.4203,50.1976,178.92,70.41,37.2984,37.8378,63.6629,1053.91,1058.59,85.5544,71.08,204.96,256.1,62.87,52.6388,188.9661,462.6,118.0319,36.94,56.1507,103.9082,31.15,31.41,191.1605,98.2,137.5155,89.0975,37.8957,333.44,53.08,94.2196,48.57,54.7166,35.37,326.89,68.4895,256.1394,249.6009,98.2176,265.74,60.0853,63.0822,93.6144,75.72,50.6952,285.86,80.2225,56.3749,6.5823,89.05,94.9672,28.207,55.58,301.97,111.3,103.1939,67.72,249.23,103.62,122.67,148.27,60.8858,134.79,75.5354,151.473,187.5247,43.9096,66.4708
292,41.1658,184.5498,239.74,90.7861,124.4432,135.32,268.0,116.77,53.0965,11.95,164.7693,1608.0,197.95,71.31,232.2653,261.29,274.03,2183.59,88.45,41.76,82.8,59.35,99.8,270.13,30.2205,193.9996,45.0285,61.4639,176.8585,43.39,74.2172,107.0707,93.55,131.01,38.0876,111.0833,50.3932,182.66,71.49,37.0892,37.549,64.1217,1082.76,1088.95,84.9468,71.58,206.62,262.52,64.35,53.3356,191.4503,462.27,119.9195,37.14,55.8831,106.1146,30.34,29.52,195.9283,98.96,136.1237,90.2868,38.0823,325.31,49.11,95.3308,51.01,55.5695,36.72,330.3,70.0043,257.9154,254.9637,98.0685,265.41,60.6902,62.8858,93.0051,77.01,50.9925,284.6,81.2248,56.0506,6.7324,90.83,93.9155,28.3549,56.32,306.85,115.99,105.2292,65.8,248.9,104.78,123.33,149.07,61.4521,136.5,76.2351,150.3568,194.8203,43.7242,67.2372
293,41.7014,187.1896,241.15,91.4918,124.7861,136.47,277.73,116.13,54.4698,12.13,165.8669,1609.08,201.07,72.9,237.5926,268.68,274.0,2080.02,89.4,42.23,82.38,60.27,100.21,272.83,31.0368,193.9798,45.2828,62.0168,179.9037,43.41,75.1273,107.478,92.62,133.76,38.3566,112.776,50.2171,185.53,72.41,37.3083,37.7681,63.8093,1097.57,1105.47,85.231,72.62,209.1,264.98,65.27,53.9638,193.07,468.4,122.0952,36.85,56.4183,107.9517,30.8,29.975,200.1368,97.91,136.785,91.5645,38.4065,316.63,50.06,96.2847,52.66,56.1899,37.9,329.6,70.6535,264.7912,259.2999,98.7147,265.2,61.4511,62.6011,94.0787,79.19,52.7187,288.9,80.6889,56.65,6.7822,91.19,95.4095,28.779,56.85,305.02,117.06,107.607,66.02,247.5,105.9,124.59,151.01,62.3015,138.01,76.8084,153.7253,197.0697,44.1535,68.5047
294,42.2569,186.4776,241.88,90.7665,124.7371,136.21,286.49,119.66,53.793,11.95,168.8973,1602.91,198.8,71.7,237.4657,269.91,282.39,2071.99,88.41,42.25,84.54,60.83,100.23,272.81,31.3711,194.2875,44.9209,62.2932,181.8316,43.1,75.7504,106.7627,93.89,132.81,38.1175,112.7562,50.6574,186.99,72.79,37.3282,37.788,64.5805,1098.26,1103.38,85.5054,72.94,211.38,266.99,66.45,53.6595,192.9706,468.35,123.8436,36.95,56.6094,107.9615,29.61,28.92,197.7235,98.54,138.0189,91.3581,38.5342,309.01,49.27,96.0782,51.82,55.8313,38.41,326.46,71.0863,265.6048,253.7177,98.4364,269.62,61.7926,62.6306,94.2334,79.2,52.9681,306.94,81.3141,56.2766,6.7523,91.02,95.3505,19.2517,56.39,301.06,116.09,106.9025,66.92,250.0,105.88,125.65,155.97,62.5749,135.74,76.5752,153.4783,191.3388,44.1633,67.9938
